rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/kt996nf8b8	Jacobs (Arthur P.) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt038nd765	Jacobs (Fenton Stratton) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8348kzf	Jacobs (Jesse) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2k4032r2	Jacobs (John F. de.) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/tf5q2nb11x	Jacobs (Joseph E.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt887029bp	Jacob's Pillow Dance Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6t1nf3wg	Jacobs (Wilbur R.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt5p300680	Jacobs-Bond (Carrie) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8zs2tv1	Jacobsen (Arnold) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt50004017	Jacobsen (Daniel C.) Photographs of Stanford Student Life
http://www.oac.cdlib.org/findaid/ark:/13030/kt3x0nf38w	Jacobsen (Lydik S.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8z60pmm	"Jacobson, Byron"
http://www.oac.cdlib.org/findaid/ark:/13030/c8416vd3	Jacobson (Carl) collection of Hollywood Anti-Nazi League records
http://www.oac.cdlib.org/findaid/ark:/13030/kt2m3nd1x1	Jacobson (Norman) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3w1034d4	Jacobs-Pauwels (F. Marguerite) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf2f59n867	Jacoby (Grover) Records of the Variegation and Recurrence Poetry Journals
http://www.oac.cdlib.org/findaid/ark:/13030/kt1b69q850	Jacoby (Harold) Migrant Labor Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf0q2nb0rr	Jacoby (Harold S.) Nisei Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf0s2004r1	Jacoby (Harold Stanley) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt7v19s2w0	Jacot (Henri) Balboa Park Protective Association Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt9c6036jr	"Jacun, (Konrad) typescript"
http://www.oac.cdlib.org/findaid/ark:/13030/kt6c6035fs	Jadot (Albert Joseph) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8r78g2g	Jaeger (Edmund C.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0b69r82k	Jaeger (Ernst) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf758005n6	Jaffe (George C.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt467nd9d4	Jagan (Cheddi) peech transcript
http://www.oac.cdlib.org/findaid/ark:/13030/kt8j49s00x	Jagielski (Krzysztof) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt4199s0gn	Jahns (Richard H.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8xs5ssj	Jaime Photographs of the West Hollywood City Council
http://www.oac.cdlib.org/findaid/ark:/13030/kt4w1033j1	Jajko (Edward A.) collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8dj5db3	Jakob Kalinski papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt729027vv	Jakobsen (Robert K.) Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt3r29r5jx	Jalbrzykowski (Andrzej Grabia) writings
http://www.oac.cdlib.org/findaid/ark:/13030/tf3b69n67f	Jalowiecki (Mieczyslaw) memoirs and drawings
