rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/ft4q2nb1n9	California Democratic Council Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf596nb119	California Department of Industrial Relations Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8x92btn	California. Dept. of Corrections and Rehabilitation. Arts-in-Corrections Records.
http://www.oac.cdlib.org/findaid/ark:/13030/c8542q4p	California Dept. of Parks and Recreation. Old Sacramento State Historic Park Planning Documents
http://www.oac.cdlib.org/findaid/ark:/13030/tf1d5n9846	California Design Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf6199n818	California Eagle Photograph Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt1v19r8pg	California Ephemera Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt0k4035bp	California Ephemera (Collection of)
http://www.oac.cdlib.org/findaid/ark:/13030/kt4q2nb0qt	California Ethnographic Field Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/tf4h4n99x5	California Exposition Dedication
http://www.oac.cdlib.org/findaid/ark:/13030/tf4z09p0qg	California Faces: Selections from The Bancroft Library Portrait Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt1g5020jk	California Faculty Association/Congress of Faculty Association Newsletter Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt800033t2	"California Fairs Collection, 1856-1997 (1945-1982 bulk)"
http://www.oac.cdlib.org/findaid/ark:/13030/kt9x0nf54n	California Family Photograph Album Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c89888xh	California Farm Workers Oral History Project Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8bz67jm	California Federal Savings Bank newsletters
http://www.oac.cdlib.org/findaid/ark:/13030/tf9f59p0fm	California Federation for Civic Unity records
http://www.oac.cdlib.org/findaid/ark:/13030/c8fj2f5f	California Federation of Business and Professional Women's Clubs
http://www.oac.cdlib.org/findaid/ark:/13030/c8m047mk	California Federation of Teachers Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt5s2004mv	California Federation of Women's Clubs Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt058002d9	California First Theatre Collection (Monterey State Historic Park)
http://www.oac.cdlib.org/findaid/ark:/13030/tf9s200870	California Folk Music Project Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8fx7b13	California Fruit Exchange Documents
http://www.oac.cdlib.org/findaid/ark:/13030/c8cf9ngz	California GED Academy Collection at the California Adult Education Archives
http://www.oac.cdlib.org/findaid/ark:/13030/kt758039fq	California General Subjects Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8sj1mzj	California Gold Rush Correspondence Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf309nb2w4	California Gold Rush Era Government Correspondence
http://www.oac.cdlib.org/findaid/ark:/13030/tf0m3n97w3	California Gold Rush Letters
http://www.oac.cdlib.org/findaid/ark:/13030/kt187017kq	California Gold Rush Sermons
http://www.oac.cdlib.org/findaid/ark:/13030/kt000032fd	California Hands Across America records
http://www.oac.cdlib.org/findaid/ark:/13030/kt6x0nb1wt	California Historic Landmark Project Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8c53nk8	California Historic Photographs Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt9c6040qw	California historical brochures (Collection of)
http://www.oac.cdlib.org/findaid/ark:/13030/c8bc3x89	California Historical Documents
http://www.oac.cdlib.org/findaid/ark:/13030/c8wq0554	California Historical Society collection of historic postcards
http://www.oac.cdlib.org/findaid/ark:/13030/c81g0nn1	California Historical Society collection of the California Department of Natural Resources' Los Angeles County Master Shoreline Plan records
http://www.oac.cdlib.org/findaid/ark:/13030/tf396n992m	California Historical Society Records
http://www.oac.cdlib.org/findaid/ark:/13030/c80g3kxm	"California history cards, mission series"
http://www.oac.cdlib.org/findaid/ark:/13030/kt567nc72v	California History Center Silicon Valley History Online
http://www.oac.cdlib.org/findaid/ark:/13030/tf8c6009fn	California Homeopathic Institutions Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8w096h6	"California Hotels, Missions, and Coastal Scenery, Photograph Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/c86m38cz	California Human Rights Advocates Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt1t1nd7p9	California Indian Arts Association Video Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt067nc5q5	California Indian Baskets
http://www.oac.cdlib.org/findaid/ark:/13030/c8n018qh	California Institute for Cancer Research (CICR). Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/kt396nc6mp	California Institute of Technology Historical Files
http://www.oac.cdlib.org/findaid/ark:/13030/tf6p3005k4	California Judges: Justices of the Supreme Court of California
http://www.oac.cdlib.org/findaid/ark:/13030/tf4f59n7jj	California Judges: Portraits of Judges of California
http://www.oac.cdlib.org/findaid/ark:/13030/kt0489q6r6	"California Labor Federation, AFL-CIO, Proceedings and Publications"
http://www.oac.cdlib.org/findaid/ark:/13030/tf0489n414	California Labor School Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6489r85p	"California land claims, v. 1-24, and misc. vols."
http://www.oac.cdlib.org/findaid/ark:/13030/ft3h4nb1xt	California Lavender Smokefree Project
http://www.oac.cdlib.org/findaid/ark:/13030/c80g3n61	California League of Food Processors Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf3x0n99gr	California Legal Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf2c6002cc	California Letters
http://www.oac.cdlib.org/findaid/ark:/13030/c8rx9dfv	California Lettersheet Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf2w10100f	"California Lettersheets, 1849-ca. 1870"
http://www.oac.cdlib.org/findaid/ark:/13030/tf929013b0	"California Lettersheets from the Robert B. Honeyman, Jr. Collection of Early Californian and Western American Pictorial Material"
http://www.oac.cdlib.org/findaid/ark:/13030/c8kw5hmx	California March on Sacramento for Lesbian and Gay Rights Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf4f59p0jm	California Medical Association Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt438nb01j	California Memorial Stadium Executive Committee records
http://www.oac.cdlib.org/findaid/ark:/13030/c8qn68hw	California Menu Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf6f59p63d	California Midwinter International Exposition - Souvenir
http://www.oac.cdlib.org/findaid/ark:/13030/kt8w10391d	"California Migrant, Transient, and Homeless Populations collection"
http://www.oac.cdlib.org/findaid/ark:/13030/tf287002b6	California Militia Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf5k40044z	California Mining Miscellany
http://www.oac.cdlib.org/findaid/ark:/13030/c83t9j0r	"California Missions and Catholic Churches, ca. 1905, Photograph Album"
http://www.oac.cdlib.org/findaid/ark:/13030/kt4b69r8g1	California Missions and Santa Barbara Area Glass Slides
http://www.oac.cdlib.org/findaid/ark:/13030/c8z038w9	"California Missions Collection, ca.1901"
