rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/kt000030j0	Imnaishvili (Georgii Valer'ianovich) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt5b69r8nx	Imperial Beach Chamber of Commerce Records	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4b69r7dh	Imperial County Highway Construction Collection	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8j966zw	Imperial Courts Collection	ark:/13030/kt2n39q9dc	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7c6005w4	"Imperial Hotel (Lodi, Calif.) Register"	ark:/13030/tf1f59p2n6	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8mg7qgj	Imperial Valley photograph album	ark:/13030/tf1p3009z6	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2d5nd9bs	"Imperial Valley Records, Water Resources Collection"	ark:/13030/kt9g5023wp	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf700009jt	"Imperial Valley Snapshots, ca. 1903"	ark:/13030/tf7r29p8s0	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt9z09r52v	Imperial War Museum photographs	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt929037b5	Importance de la Georgie en tant que voie de transit mimeograph	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8pn97vs	In Our Path	ark:/13030/tf6t1nb9mj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6p3041xh	"""In the Game"""	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt5b69s1rj	"In the Matter of the Estate of Jane L. Stanford, Deceased: Legal Briefs, Correspondence, and Clippings"	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7m3nb20v	Ina Coolbrith Circle Records	ark:/13030/tf7v19p5mm	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8hd7whf	Inabnit (Darrell J.) Papers	ark:/13030/kt796nc8ds	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8bv7j3v	"Inauguration of President Donald Kennedy, Stanford University"	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/c85140pw	Ince (Thomas H.) photographs	ark:/13030/c8ff3t03	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt700034sq	Inchiesta sulla morte di Mussolini sound recording	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0g5000zk	Incidents of the War Civil War Photograph Albums	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf6c60054f	"Incoming Letters from Jimmy Santiago Baca, Denise Levertov, and “Mariposa”"	ark:/13030/tf5r29p4tz	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt938nf4qq	Incredible Mr. Limpet Production Material Collection	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/ft129002fh	Incunabula Collection	ark:/13030/ft6p3006x5	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf196n98c5	Incunabula Collection of the Bancroft Library	ark:/13030/tf7r29p8s0	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2j49q25q	"Indentures for the Purchase of Land and Slaves Belonging to Hampden Plantation, Parish of St. Andrew, Tobago"	ark:/13030/tf1p3008cx	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt558038ss	Independent Commission records	ark:/13030/tf1p3009z6	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8zw1nmg	"Independent Order of Odd Fellows, Durham Lodge No. 311 Records"	ark:/13030/tf7v19p5n4	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf238n988m	"Independent Order of Odd Fellows (I.O.O.F.), Alturas Lodge No. 80"	ark:/13030/tf5r29p4sf	false
