rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/c8gm87wn	Hahn (Kenneth) Collection	ark:/13030/tf209nb609	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8x34vtj	Hahn (Stanley C.) Collection	ark:/13030/tf1f59p2n6	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8r49rdm	"Haig (Alexander M.), Jr. Papers, White House Central Files, 1969-1974"	ark:/13030/c8tm79dx	true
http://www.oac.cdlib.org/findaid/ark:/13030/c8ww7jhj	"Haig (Alexander M.), Jr. Papers, White House Special Files, 1969-1974"	ark:/13030/c8tm79dx	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7x0nb27f	Haight (Henry H.) Family Collection	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt5q2nf2sg	Haight Street Diggers Records	ark:/13030/tf7v19p5mm	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6r29n8kg	Haight-Ashbury Collection	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6m3nf2q3	"Haile Selassie I, Emperor of Ethiopia proofs"	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8028s7w	Hailey (Trevor) Papers	ark:/13030/tf8j49p7c9	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9199q6rb	Hailmann (W.N.) Kindergarten Collection	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/ft938nb60h	"Haines, Evans, and Merrell Family Papers"	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt996nf4tk	Haines (H. H.) report	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8wd422z	Haines (Rufus Rowe) Biographical Collection	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf6199n7mk	Haines (Samuel S.) Papers	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8qz2bn3	Hair (Jim) Photographs	ark:/13030/tf5h4nb7td	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf40000338	Haislip (Wade H.) Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9v19q74r	Haiti Document	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8zp46qh	Hal Pereira Film Sketches	ark:/13030/kt9k402381	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9s203996	Halacsy (Andrew A.) memoirs	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c82r3snw	Halasz (George) scrapbooks	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3j49s14x	Halberstadt (Milton) Papers and Photographs.	ark:/13030/tf1489p250	true
http://www.oac.cdlib.org/findaid/ark:/13030/tf6r29p1q8	Halbert (Sherrill) Papers	ark:/13030/tf1489p250	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4w1033g0	Halbrook (Stephen Porter) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8x066ck	"Haldeman, H. R. (Harry R.) Papers, White House Special Files, 01/20/1969 - 04/30/1973"	ark:/13030/c8tm79dx	true
http://www.oac.cdlib.org/findaid/ark:/13030/c8q81fdx	Haldeman-Julius (Emanuel) Big Blue Books and Larger Books Collection	ark:/13030/c8736rx6	false
http://www.oac.cdlib.org/findaid/ark:/13030/c85d8t96	Haldeman-Julius (Emanuel) Little Blue Books Collection	ark:/13030/c8736rx6	false
