http://www.oac.cdlib.org/findaid/ark:/13030/tf6x0nb1j9	Macondray (Frederick W.) Letters
http://www.oac.cdlib.org/findaid/ark:/13030/c8fj2j0f	Macpherson (Robert) Vatican sculptures photograph album
http://www.oac.cdlib.org/findaid/ark:/13030/kt809nf5zv	MacQueeney (Patrick Thomas) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt696nf2x7	MacQuivey (Donald R.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf1489n4m7	MacRae (Lillian M.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt200032mm	Macrakis (Kristie) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt8f59r9mg	Macro International reports
http://www.oac.cdlib.org/findaid/ark:/13030/kt200009gk	MacWeek : issues, 1987-1998
http://www.oac.cdlib.org/findaid/ark:/13030/kt0w103400	Macy (Francis Underhill) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt6b69q3c7	Macy (George N.) / Amasa L. Lincoln Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt1w1017zb	Madagascar Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/kt9g5038ft	Maday (Istvan) miscellaneous papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt187031p8	Madden (Henry) collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf08700470	Madden (W.D.) Sketch of Oil Development in Baja California
http://www.oac.cdlib.org/findaid/ark:/13030/tf8k4006kk	Madding (Gordon F.) Collection - [Photostats]
http://www.oac.cdlib.org/findaid/ark:/13030/tf8n39p2g3	Maddow (Ben) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3v19r818	Madeira (Dashiell L.) miscellaneous papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft9b69p1d9	Mader (Clarence) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf0x0nb17s	Madera Co. (Calif.) Sheriff's Wanted Notices Scrapbook
http://www.oac.cdlib.org/findaid/ark:/13030/c8xp748p	Madison (Annemarie) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf2j49n5ws	Madison (Harry N.) General Merchandise Ledger &amp;amp; Receipts
http://www.oac.cdlib.org/findaid/ark:/13030/kt4x0nf496	Madrid, Michael (Mendez Pamphlet Collection)
http://www.oac.cdlib.org/findaid/ark:/13030/kt1q2nf1m5	Madrona Marsh Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt996nf38t	Madson (Ben) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt309nf4v8	Madvig (Elsbeth) Retirement Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6n39r8v9	Mae (Hjalmar) letters
http://www.oac.cdlib.org/findaid/ark:/13030/kt4199s0k6	Mae Lopatin Herman papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt6f59s0jx	Maenchen-Helfen (Otto) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8pv6nf9	Maestrapeace Artworks Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt2h4nd91s	Maevskii (Vladislav Al'bionovich) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt9h4nf1mb	Magalousis (Nicholas) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt4k40376t	Magee (Patric A.) Papers Concerning Transgenderism
http://www.oac.cdlib.org/findaid/ark:/13030/kt3489r9hd	Magerovsky (Eugene L.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt896nc83f	Magic - Collection of Material about
http://www.oac.cdlib.org/findaid/ark:/13030/tf7q2nb300	Magic Theatre Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf3g5002z4	Magic Theatre Scripts
http://www.oac.cdlib.org/findaid/ark:/13030/c8fq9z0s	Magill (Margaret W.) Artwork and Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf087000mr	Magistretti (William L.) Slides
http://www.oac.cdlib.org/findaid/ark:/13030/tf8j49p0n2	Magliari (Michael F.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8fj2jt6	Magnus (Charles) Illustrated Song Sheets Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf838nb2t9	Magnus (Saul) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt9c6019sx	Magoun (Horace W.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt267nc3ns	Magruder (Jeb Stuart) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8jq11n1	Magruder (Jeb Stuart) Papers, Committee for the Re-Election of the President, 1970-1972
http://www.oac.cdlib.org/findaid/ark:/13030/c8zw1nds	Magruder (Sylvia Anna) Papers
